timestamp,region,host,protocol,url,rtt_ms,download_time_sec,status
2026-05-29T18:43:02,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,68,6.463975,success
2026-05-29T18:43:10,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,68,8.065489,success
2026-05-29T18:43:18,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,68,7.865626,success
2026-05-29T18:43:26,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,74,4.823996,success
2026-05-29T18:43:30,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,74,3.979258,success
2026-05-29T18:43:34,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,74,4.264832,success
2026-05-29T18:44:35,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,57.057700,success
2026-05-29T18:45:29,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,54.292156,success
2026-05-29T18:47:22,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,112.487683,success
2026-05-29T18:57:36,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,69,10.781909,success
2026-05-29T18:57:45,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,69,8.758710,success
2026-05-29T18:57:53,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,69,8.422338,success
2026-05-29T18:58:02,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,4.958549,success
2026-05-29T18:58:06,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,4.574010,success
2026-05-29T18:58:11,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,4.970717,success
2026-05-29T18:58:33,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,153,18.470513,success
2026-05-29T18:58:58,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,153,24.917056,success
2026-05-29T18:59:18,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,153,19.881859,success
2026-05-29T19:09:29,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,69,8.132803,success
2026-05-29T19:09:37,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,69,7.716056,success
2026-05-29T19:09:46,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,69,8.461779,success
2026-05-29T19:09:56,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,149,7.021913,success
2026-05-29T19:10:02,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,149,5.767406,success
2026-05-29T19:10:08,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,149,5.854753,success
2026-05-29T19:11:07,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,55.418955,success
2026-05-29T19:12:01,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,53.890893,success
2026-05-29T19:13:55,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,113.790851,success
2026-05-29T19:24:07,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,70,9.317547,success
2026-05-29T19:24:14,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,70,6.778414,success
2026-05-29T19:24:21,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,70,6.621949,success
2026-05-29T19:24:29,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,4.689806,success
2026-05-29T19:24:33,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,4.521752,success
2026-05-29T19:24:37,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,4.092666,success
2026-05-29T19:25:36,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,55.592266,success
2026-05-29T19:26:20,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,43.509251,success
2026-05-29T19:28:14,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,113.930644,success
2026-05-29T19:38:26,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,71,8.382809,success
2026-05-29T19:38:35,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,71,9.723545,success
2026-05-29T19:38:43,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,71,7.602668,success
2026-05-29T19:38:52,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,5.556416,success
2026-05-29T19:38:56,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,3.883200,success
2026-05-29T19:39:00,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,4.505144,success
2026-05-29T19:39:23,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,137,18.964319,success
2026-05-29T19:39:41,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,137,17.740542,success
2026-05-29T19:39:54,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,137,13.061889,success
2026-05-29T19:50:04,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,70,7.085597,success
2026-05-29T19:50:12,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,70,7.541534,success
2026-05-29T19:50:20,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,70,8.133878,success
2026-05-29T19:50:30,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,146,6.985154,success
2026-05-29T19:50:36,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,146,5.285718,success
2026-05-29T19:50:41,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,146,5.623366,success
2026-05-29T19:51:01,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,136,16.031045,success
2026-05-29T19:51:18,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,136,17.483896,success
2026-05-29T19:51:30,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,136,12.244384,success
2026-05-29T20:01:44,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,70,9.861588,success
2026-05-29T20:01:51,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,70,7.293100,success
2026-05-29T20:01:59,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,70,7.731794,success
2026-05-29T20:02:13,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,147,10.571145,success
2026-05-29T20:02:18,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,147,5.670751,success
2026-05-29T20:02:26,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,147,7.579305,success
2026-05-29T20:03:29,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,216,59.740983,success
2026-05-29T20:04:21,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,216,51.569329,success
2026-05-29T20:05:37,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,216,76.081238,success
2026-05-29T20:15:48,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,69,7.509140,success
2026-05-29T20:15:54,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,69,6.660163,success
2026-05-29T20:16:03,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,69,8.222234,success
2026-05-29T20:16:17,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,88,11.212965,success
2026-05-29T20:16:22,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,88,4.379383,success
2026-05-29T20:16:26,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,88,4.449931,success
2026-05-29T20:17:26,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,216,56.235128,success
2026-05-29T20:18:18,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,216,51.995657,success
2026-05-29T20:20:14,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,216,115.591976,success
2026-05-29T20:30:25,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,68,8.150082,success
2026-05-29T20:30:33,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,68,7.726137,success
2026-05-29T20:30:40,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,68,7.324656,success
2026-05-29T20:30:49,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,87,5.013507,success
2026-05-29T20:30:53,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,87,4.845907,success
2026-05-29T20:30:58,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,87,4.446163,success
2026-05-29T20:31:49,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,47.196766,success
2026-05-29T20:32:42,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,53.640943,success
2026-05-29T20:34:37,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,114.358300,success
2026-05-29T20:44:47,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,69,6.997675,success
2026-05-29T20:44:54,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,69,6.885595,success
2026-05-29T20:45:03,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,69,8.530976,success
2026-05-29T20:45:13,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,141,7.187570,success
2026-05-29T20:45:19,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,141,5.657699,success
2026-05-29T20:45:24,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,141,5.531090,success
2026-05-29T20:45:42,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,135,14.306641,success
2026-05-29T20:45:54,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,135,11.518268,success
2026-05-29T20:46:07,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,135,13.288896,success
2026-05-29T20:56:19,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,69,8.894979,success
2026-05-29T20:56:27,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,69,7.849072,success
2026-05-29T20:56:33,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,69,6.257395,success
2026-05-29T20:56:42,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,71,4.895608,success
2026-05-29T20:56:46,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,71,4.107336,success
2026-05-29T20:56:50,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,71,4.508909,success
2026-05-29T20:57:11,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,137,17.798127,success
2026-05-29T20:57:24,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,137,12.215852,success
2026-05-29T20:57:35,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,137,11.606081,success
2026-05-29T21:07:48,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,69,8.907411,success
2026-05-29T21:07:55,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,69,7.881973,success
2026-05-29T21:08:03,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,69,7.913432,success
2026-05-29T21:08:12,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,4.782297,success
2026-05-29T21:08:16,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,4.512703,success
2026-05-29T21:08:20,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,4.213551,success
2026-05-29T21:09:20,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,56.181721,success
2026-05-29T21:10:11,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,51.059361,success
2026-05-29T21:12:13,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,122.234484,success
2026-05-29T21:22:26,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,69,9.150875,success
2026-05-29T21:22:34,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,69,7.925931,success
2026-05-29T21:22:42,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,69,8.241990,success
2026-05-29T21:22:50,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,71,4.564637,success
2026-05-29T21:22:54,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,71,3.991887,success
2026-05-29T21:22:59,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,71,4.760275,success
2026-05-29T21:23:17,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,154,15.215597,success
2026-05-29T21:23:29,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,154,11.182652,success
2026-05-29T21:23:44,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,154,15.376515,success
2026-05-29T21:33:55,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,67,8.046703,success
2026-05-29T21:34:04,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,67,8.799598,success
2026-05-29T21:34:13,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,67,8.464962,success
2026-05-29T21:34:22,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,71,6.344215,success
2026-05-29T21:34:26,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,71,3.951950,success
2026-05-29T21:34:31,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,71,4.270653,success
2026-05-29T21:34:48,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,155,13.595228,success
2026-05-29T21:35:04,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,155,16.531363,success
2026-05-29T21:35:21,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,155,16.933575,success
2026-05-29T21:45:33,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,69,8.725333,success
2026-05-29T21:45:41,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,69,7.899168,success
2026-05-29T21:45:50,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,69,8.333943,success
2026-05-29T21:45:58,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,158,4.998842,success
2026-05-29T21:46:04,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,158,5.826480,success
2026-05-29T21:46:10,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,158,5.778870,success
2026-05-29T21:46:27,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,136,13.757794,success
2026-05-29T21:46:42,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,136,15.395458,success
2026-05-29T21:46:53,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,136,11.008031,success
2026-05-29T21:57:05,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,67,8.506437,success
2026-05-29T21:57:13,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,67,8.008882,success
2026-05-29T21:57:22,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,67,8.639497,success
2026-05-29T21:57:32,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,143,7.177387,success
2026-05-29T21:57:38,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,143,5.454149,success
2026-05-29T21:57:44,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,143,5.699946,success
2026-05-29T21:58:41,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,54.001717,success
2026-05-29T21:59:30,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,49.183570,success
2026-05-29T22:01:21,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,214,110.617114,success
2026-05-29T22:11:33,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,73,8.651997,success
2026-05-29T22:11:41,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,73,8.076068,success
2026-05-29T22:11:49,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,73,7.436281,success
2026-05-29T22:11:59,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,143,6.668306,success
2026-05-29T22:12:04,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,143,5.442279,success
2026-05-29T22:12:10,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,143,5.807323,success
2026-05-29T22:12:31,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,137,17.607051,success
2026-05-29T22:12:43,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,137,12.343381,success
2026-05-29T22:13:02,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,137,18.564614,success
2026-05-29T22:23:14,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,72,8.274017,success
2026-05-29T22:23:22,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,72,7.930555,success
2026-05-29T22:23:31,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,72,9.149468,success
2026-05-29T22:23:41,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,86,7.351962,success
2026-05-29T22:23:46,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,86,4.725087,success
2026-05-29T22:23:51,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,86,4.669257,success
2026-05-29T22:24:53,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,216,58.727372,success
2026-05-29T22:26:37,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,216,103.586596,success
2026-05-29T22:28:31,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,216,113.952274,success
2026-05-29T22:38:42,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,68,7.746740,success
2026-05-29T22:38:50,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,68,8.674863,success
2026-05-29T22:38:59,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,68,8.160353,success
2026-05-29T22:39:10,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,145,7.560587,success
2026-05-29T22:39:17,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,145,7.577099,success
2026-05-29T22:39:23,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,145,5.666766,success
2026-05-29T22:39:45,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,135,18.240977,success
2026-05-29T22:40:04,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,135,19.525067,success
2026-05-29T22:40:20,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,135,15.506574,success
2026-05-29T22:50:30,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,68,7.478087,success
2026-05-29T22:50:38,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,68,7.752708,success
2026-05-29T22:50:47,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,68,8.899369,success
2026-05-29T22:50:55,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,4.561987,success
2026-05-29T22:51:00,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,4.844433,success
2026-05-29T22:51:04,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,72,4.015948,success
2026-05-29T22:51:19,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,135,11.578002,success
2026-05-29T22:51:43,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,135,24.005431,success
2026-05-29T22:52:00,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,135,17.154803,success
2026-05-29T23:02:14,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,81,10.841689,success
2026-05-29T23:02:24,Germany,mirror.netcologne.de,HTTP,http://mirror.netcologne.de/ubuntu/ls-lR.gz,81,9.172709,success
2026-05-29T23:02:33,Germany,mirror.netcologne.de,HTTPS,https://mirror.netcologne.de/ubuntu/ls-lR.gz,81,9.422778,success
2026-05-29T23:02:44,Asia,aze.archive.ubuntu.com,FTP,ftp://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,213,7.124740,success
2026-05-29T23:02:50,Asia,aze.archive.ubuntu.com,HTTP,http://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,213,6.476996,success
2026-05-29T23:02:57,Asia,aze.archive.ubuntu.com,HTTPS,https://aze.archive.ubuntu.com/ubuntu/ls-lR.gz,213,6.365010,success
2026-05-29T23:03:19,USA,ftp.osuosl.org,FTP,ftp://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,138,19.199161,success
2026-05-29T23:03:36,USA,ftp.osuosl.org,HTTP,http://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,138,17.260678,success
2026-05-29T23:03:52,USA,ftp.osuosl.org,HTTPS,https://ftp.osuosl.org/pub/ubuntu/ls-lR.gz,138,15.194906,success
2026-05-29T23:14:08,Germany,mirror.netcologne.de,FTP,ftp://mirror.netcologne.de/ubuntu/ls-lR.gz,89,12.885042,success
